Transaction_ID,Cashier_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method,Membership_ID
1821,CASH_149,2024-09-21 01:34:56,Innsbruck,Eingelegte Oliven,Brand A,5,1.61,8.05,Mobile Payment,
1822,CASH_803,2024-08-19 16:21:04,Innsbruck,Eingelegte Gurken,Brand B,9,1.93,17.37,Cash,M_8505
1823,CASH_112,,Salzburg,Eingelegte Gurken,Brand C,7,1.99,13.93,Debit Card,M_1591
1824,CASH_909,2024-07-05 04:56:29,Salzburg,Eingelegte Gurken,Brand B,8,4.92,39.36,Credit Card,M_7377
1825,CASH_684,2024-08-24 03:05:36,Bregenz,Eingelegte Gurken,Brand D,6,7.42,44.52,Cash,M_3618
1826,CASH_128,2024-07-06 23:20:55,Klagenfurt,Eingelegte Oliven,Brand B,6,4.21,25.26,Credit Card,M_7913
1827,CASH_345,2024-09-08 11:15:23,Innsbruck,Eingelegte Oliven,Brand B,5,4.6,23.0,Cash,
1828,CASH_797,2024-08-12 17:02:04,Klagenfurt,Eingelegte Oliven,Brand C,7,5.36,37.52,Cash,
1829,CASH_261,,Bregenz,Eingelegte Melanzani,Brand D,7,6.04,42.28,Cash,
1830,CASH_228,2024-09-29 01:10:20,Eisenstadt,Eingelegte Gurken,Brand C,7,3.15,22.05,Debit Card,M_1125
1831,CASH_962,2024-08-30 04:56:46,Wien,Eingelegte Oliven,Brand D,4,7.44,29.76,Cash,M_8784
1832,CASH_613,2024-07-15 03:56:48,Linz,Eingelegte Melanzani,Brand C,3,5.33,15.99,Debit Card,
1833,CASH_149,2024-08-26 02:09:04,Graz,Eingelegte Oliven,Brand C,3,7.08,21.24,Debit Card,
1834,CASH_808,2024-09-23 15:54:52,Bregenz,Eingelegte Gurken,Brand A,10,8.05,80.5,Debit Card,M_8778
1835,CASH_508,2024-09-17 13:22:49,Villach,Eingelegte Gurken,Brand D,5,,,Debit Card,M_4842
1836,CASH_475,2024-07-03 00:39:45,Graz,Eingelegte Melanzani,Brand C,3,4.42,13.26,Mobile Payment,
1837,CASH_190,2024-09-27 05:08:53,St. Pölten,Eingelegte Melanzani,Brand C,4,7.33,29.32,Debit Card,
1838,CASH_216,2024-08-01 13:03:48,Klagenfurt,Eingelegte Gurken,Brand A,2,3.96,7.92,Credit Card,
1839,CASH_616,2024-07-20 13:00:01,Wien,Eingelegte Melanzani,Brand D,6,7.46,44.76,Mobile Payment,M_6509
1840,CASH_619,2024-07-27 07:20:18,Eisenstadt,Eingelegte Oliven,Brand B,6,1.8,10.8,Cash,
1841,CASH_827,2024-07-12 08:24:15,Eisenstadt,Eingelegte Gurken,Brand D,5,3.16,15.8,Cash,
1842,CASH_773,2024-09-02 22:08:52,Villach,Eingelegte Gurken,Brand C,3,2.28,6.84,Debit Card,M_5323
1843,,2024-07-22 23:31:42,Linz,Eingelegte Melanzani,Brand A,1,7.61,7.61,Cash,
1844,CASH_908,2024-08-08 21:47:24,Wien,Eingelegte Gurken,Brand A,10,,,Mobile Payment,
1845,CASH_847,2024-07-15 12:41:12,Wien,Eingelegte Oliven,Brand B,4,4.79,19.16,Cash,M_4289
1846,CASH_703,2024-07-08 01:46:02,Wien,Eingelegte Oliven,Brand B,2,5.69,11.38,Credit Card,M_6074
1847,CASH_336,2024-07-06 05:33:41,Klagenfurt,Eingelegte Oliven,Brand C,2,8.93,17.86,Cash,M_1828
1848,CASH_554,2024-08-03 22:14:40,Villach,Eingelegte Gurken,Brand A,4,4.55,18.2,Credit Card,M_2349
1849,CASH_457,,St. Pölten,Eingelegte Gurken,Brand D,5,8.62,43.1,Mobile Payment,M_4609
1850,CASH_661,2024-07-12 01:22:43,Innsbruck,Eingelegte Oliven,Brand B,1,4.89,4.89,Cash,M_9254
1851,CASH_415,2024-09-10 18:07:47,Graz,Eingelegte Oliven,Brand D,10,9.99,99.9,Mobile Payment,M_2701
1852,CASH_621,2024-08-31 22:55:06,Bregenz,Eingelegte Gurken,Brand D,3,5.88,17.64,Cash,M_4869
1853,CASH_189,2024-09-24 21:22:01,Villach,Eingelegte Oliven,Brand B,8,2.55,20.4,Cash,
1854,CASH_816,2024-09-27 16:00:36,Innsbruck,Eingelegte Gurken,Brand D,2,9.91,19.82,Mobile Payment,
1855,CASH_100,2024-09-25 22:34:38,Bregenz,Eingelegte Gurken,Brand B,6,1.96,11.76,Mobile Payment,M_8808
1856,CASH_489,2024-08-11 19:53:31,Linz,Eingelegte Melanzani,Brand B,9,7.68,69.12,Credit Card,M_2186
1857,CASH_211,2024-08-07 03:49:28,Villach,Eingelegte Gurken,Brand D,9,6.14,55.26,Cash,M_6775
1858,CASH_182,2024-07-12 17:34:28,Salzburg,Eingelegte Gurken,Brand D,1,,,Mobile Payment,M_1071
1859,,2024-08-04 19:45:40,Eisenstadt,Eingelegte Gurken,Brand D,6,9.93,59.58,Cash,M_3314
1860,CASH_448,2024-07-14 23:56:09,Wien,Eingelegte Melanzani,Brand D,1,2.54,2.54,Credit Card,M_6646
1861,CASH_315,2024-07-30 06:26:38,Salzburg,Eingelegte Oliven,Brand A,7,1.38,9.66,Debit Card,M_1324
1862,CASH_533,2024-07-23 12:41:45,Graz,Eingelegte Gurken,Brand D,6,9.51,57.06,Mobile Payment,M_6351
1863,CASH_412,2024-07-12 20:48:17,Villach,Eingelegte Oliven,Brand C,7,9.17,64.19,Mobile Payment,
1864,CASH_359,2024-07-27 11:41:19,Klagenfurt,Eingelegte Melanzani,Brand C,6,3.53,21.18,Debit Card,M_9789
1865,CASH_993,2024-09-04 06:42:47,Linz,Eingelegte Oliven,Brand B,5,8.71,43.55,Mobile Payment,M_8028
1866,CASH_949,2024-09-02 06:27:25,Linz,Eingelegte Oliven,Brand C,4,8.75,35.0,Debit Card,M_9593
1867,,2024-09-16 09:15:10,Villach,Eingelegte Oliven,Brand B,5,8.84,44.2,Debit Card,M_6524
1868,CASH_426,2024-07-04 23:50:19,Wien,Eingelegte Gurken,Brand A,10,3.42,34.2,Debit Card,
1869,CASH_876,2024-07-26 08:11:58,St. Pölten,Eingelegte Melanzani,Brand A,8,9.23,73.84,Debit Card,M_6156
1870,CASH_104,,Innsbruck,Eingelegte Oliven,Brand A,2,4.02,8.04,Mobile Payment,
1871,CASH_451,2024-09-28 20:00:19,Wien,Eingelegte Oliven,Brand B,9,,,Cash,M_2060
1872,CASH_800,2024-08-03 21:43:43,Innsbruck,Eingelegte Melanzani,Brand D,10,7.83,78.3,Cash,
1873,CASH_461,2024-07-15 04:15:42,St. Pölten,Eingelegte Melanzani,Brand C,3,2.66,7.98,Debit Card,M_3441
1874,CASH_452,2024-08-18 05:51:42,Salzburg,Eingelegte Oliven,Brand A,9,3.01,27.09,Cash,M_6735
1875,CASH_541,2024-07-11 08:40:48,Wien,Eingelegte Oliven,Brand A,10,1.84,18.4,Debit Card,M_5987
1876,CASH_815,2024-09-26 07:44:29,Wien,Eingelegte Gurken,Brand B,8,8.61,68.88,Debit Card,M_5054
1877,CASH_950,2024-07-18 02:42:20,Bregenz,Eingelegte Gurken,Brand D,3,3.32,9.96,Credit Card,
1878,CASH_770,2024-09-06 03:32:50,Bregenz,Eingelegte Gurken,Brand B,1,9.4,9.4,Debit Card,M_2373
1879,CASH_712,2024-07-03 07:59:39,Klagenfurt,Eingelegte Melanzani,Brand D,8,3.8,30.4,Credit Card,M_9844
1880,CASH_551,2024-09-25 22:46:26,Innsbruck,Eingelegte Oliven,Brand A,3,2.94,8.82,Cash,M_9700
1881,CASH_970,2024-07-05 09:32:22,Salzburg,Eingelegte Oliven,Brand C,3,,,Mobile Payment,M_4969
1882,CASH_904,2024-09-25 04:35:11,Innsbruck,Eingelegte Melanzani,Brand B,5,4.26,21.3,Mobile Payment,M_8644
1883,CASH_704,2024-07-15 22:21:18,Wien,Eingelegte Oliven,Brand C,5,1.77,8.85,Cash,M_5075
1884,CASH_802,2024-07-29 02:56:02,Graz,Eingelegte Oliven,Brand D,8,6.78,54.24,Mobile Payment,
1885,CASH_499,2024-09-25 14:38:08,Klagenfurt,Eingelegte Melanzani,Brand D,4,5.58,22.32,Debit Card,
1886,CASH_733,2024-09-03 15:14:52,Graz,Eingelegte Melanzani,Brand A,10,4.57,45.7,Credit Card,M_8252
1887,CASH_467,2024-08-31 03:49:01,Graz,Eingelegte Oliven,Brand D,8,,,Mobile Payment,M_2326
1888,CASH_110,2024-08-02 08:20:03,Graz,Eingelegte Melanzani,Brand B,7,5.69,39.83,Debit Card,M_1560
1889,CASH_156,2024-08-09 20:22:56,Graz,Eingelegte Oliven,Brand C,9,7.85,70.65,Credit Card,
1890,CASH_379,2024-09-16 23:50:13,Villach,Eingelegte Oliven,Brand D,6,1.62,9.72,Cash,
1891,CASH_950,2024-07-06 02:56:15,Eisenstadt,Eingelegte Oliven,Brand B,8,1.44,11.52,Mobile Payment,
1892,CASH_252,2024-07-13 17:19:10,Wien,Eingelegte Melanzani,Brand B,9,2.52,22.68,Cash,
1893,CASH_870,2024-09-26 23:04:56,Villach,Eingelegte Oliven,Brand A,7,8.57,59.99,Cash,M_2408
1894,CASH_112,2024-08-01 23:24:38,Bregenz,Eingelegte Oliven,Brand C,8,2.66,21.28,Credit Card,
1895,CASH_109,2024-07-13 01:30:58,Bregenz,Eingelegte Melanzani,Brand D,4,4.29,17.16,Credit Card,M_9734
1896,CASH_641,2024-07-24 06:29:00,Klagenfurt,Eingelegte Melanzani,Brand A,10,6.6,66.0,Mobile Payment,M_6953
1897,CASH_498,2024-09-17 12:22:21,Salzburg,Eingelegte Oliven,Brand B,8,1.7,13.6,Debit Card,M_2905
1898,CASH_966,2024-09-03 13:48:09,Villach,Eingelegte Melanzani,Brand C,7,7.68,53.76,Debit Card,M_8219
1899,CASH_569,2024-08-17 11:31:13,Salzburg,Eingelegte Melanzani,Brand D,5,1.42,7.1,Cash,
1900,CASH_409,2024-08-06 21:24:04,Linz,Eingelegte Gurken,Brand D,3,2.84,8.52,Cash,
1901,CASH_800,2024-08-28 13:49:06,Linz,Eingelegte Melanzani,Brand A,6,5.6,33.6,Credit Card,M_9714
1902,CASH_961,2024-08-23 08:30:01,Linz,Eingelegte Gurken,Brand C,7,6.09,42.63,Debit Card,M_4546
1903,CASH_654,2024-07-30 00:01:17,Innsbruck,Eingelegte Gurken,Brand B,7,7.21,50.47,Credit Card,M_3967
1904,CASH_759,2024-09-29 19:07:42,Graz,Eingelegte Gurken,Brand A,7,3.01,21.07,Credit Card,
1905,CASH_183,,Eisenstadt,Eingelegte Gurken,Brand B,3,3.53,10.59,Credit Card,M_1334
1906,CASH_767,2024-09-28 18:49:25,Wien,Eingelegte Gurken,Brand C,8,7.56,60.48,Mobile Payment,M_8816
1907,CASH_423,2024-08-27 19:38:03,Graz,Eingelegte Melanzani,Brand A,8,3.51,28.08,Debit Card,M_7840
1908,CASH_204,,Wien,Eingelegte Gurken,Brand A,8,8.21,65.68,Mobile Payment,M_4985
1909,CASH_475,2024-07-13 05:38:29,Klagenfurt,Eingelegte Gurken,Brand B,7,6.37,44.59,Debit Card,
1910,CASH_316,2024-07-12 18:53:57,Eisenstadt,Eingelegte Oliven,Brand A,7,9.53,66.71,Credit Card,
1911,CASH_456,2024-09-02 02:27:31,Innsbruck,Eingelegte Oliven,Brand B,2,8.22,16.44,Cash,M_2974
1912,CASH_437,2024-08-30 19:55:33,Linz,Eingelegte Oliven,Brand A,1,6.42,6.42,Credit Card,
1913,CASH_440,2024-08-07 11:33:49,Eisenstadt,Eingelegte Melanzani,Brand C,7,8.38,58.66,Cash,M_9981
1914,CASH_718,2024-08-31 08:46:13,Graz,Eingelegte Melanzani,Brand C,6,8.28,49.68,Credit Card,M_4018
1915,CASH_951,2024-07-09 20:47:53,Linz,Eingelegte Gurken,Brand D,3,1.96,5.88,Cash,M_7648
1916,CASH_712,2024-09-08 12:14:36,Linz,Eingelegte Gurken,Brand C,2,7.51,15.02,Mobile Payment,M_2537
1917,CASH_890,2024-07-07 19:15:00,Bregenz,Eingelegte Oliven,Brand D,9,4.04,36.36,Credit Card,M_8022
1918,CASH_744,2024-09-13 17:29:08,Linz,Eingelegte Oliven,Brand A,9,6.5,58.5,Cash,M_8551
1919,,2024-07-25 10:41:48,Villach,Eingelegte Gurken,Brand A,2,2.94,5.88,Debit Card,
1920,CASH_772,2024-09-27 04:07:30,Innsbruck,Eingelegte Oliven,Brand C,1,2.62,2.62,Cash,M_3797
1921,CASH_910,,Innsbruck,Eingelegte Melanzani,Brand D,4,3.11,12.44,Mobile Payment,M_1236
1922,CASH_272,2024-09-22 09:18:17,Linz,Eingelegte Oliven,Brand C,3,7.01,21.03,Cash,M_5008
1923,,2024-07-01 22:38:19,Villach,Eingelegte Gurken,Brand A,2,5.63,11.26,Credit Card,M_7824
1924,CASH_606,2024-09-12 09:06:19,Klagenfurt,Eingelegte Melanzani,Brand A,4,3.88,15.52,Cash,M_6321
1925,CASH_944,2024-09-18 01:32:58,Graz,Eingelegte Gurken,Brand A,2,,,Cash,M_6235
1926,CASH_749,2024-09-12 18:11:02,Graz,Eingelegte Melanzani,Brand D,7,4.9,34.3,Debit Card,M_3750
1927,CASH_356,2024-09-07 12:05:36,Salzburg,Eingelegte Melanzani,Brand B,10,8.52,85.2,Cash,M_6006
1928,CASH_534,2024-07-20 09:00:24,Graz,Eingelegte Oliven,Brand B,5,2.81,14.05,Mobile Payment,M_9827
1929,CASH_204,2024-08-02 06:30:23,Eisenstadt,Eingelegte Gurken,Brand D,10,1.34,13.4,Debit Card,M_6930
1930,,2024-08-01 23:35:11,St. Pölten,Eingelegte Melanzani,Brand C,6,,,Mobile Payment,
1931,CASH_672,2024-08-14 05:48:54,Eisenstadt,Eingelegte Oliven,Brand C,10,9.87,98.7,Debit Card,M_1135
1932,CASH_314,2024-09-16 13:18:20,Klagenfurt,Eingelegte Oliven,Brand A,8,1.4,11.2,Debit Card,
1933,CASH_448,2024-07-05 18:51:37,Linz,Eingelegte Melanzani,Brand D,4,9.87,39.48,Debit Card,M_9459
1934,CASH_364,2024-09-14 17:39:37,Bregenz,Eingelegte Melanzani,Brand D,2,8.68,17.36,Credit Card,M_8098
1935,CASH_184,2024-08-03 19:28:58,Salzburg,Eingelegte Melanzani,Brand B,9,9.56,86.04,Debit Card,
1936,CASH_100,2024-08-23 13:46:20,Klagenfurt,Eingelegte Melanzani,Brand D,1,4.46,4.46,Mobile Payment,
1937,CASH_476,2024-07-27 09:44:13,St. Pölten,Eingelegte Oliven,Brand D,10,1.17,11.7,Mobile Payment,M_1272
1938,CASH_334,,Bregenz,Eingelegte Gurken,Brand C,1,7.41,7.41,Mobile Payment,M_8121
1939,CASH_439,2024-09-07 18:10:57,Bregenz,Eingelegte Melanzani,Brand C,1,3.97,3.97,Cash,M_9036
1940,CASH_173,2024-08-18 09:32:50,Villach,Eingelegte Melanzani,Brand C,10,7.74,77.4,Credit Card,M_4209
1941,CASH_122,,Salzburg,Eingelegte Melanzani,Brand D,9,6.41,57.69,Credit Card,M_4414
1942,CASH_989,2024-09-03 11:09:58,Bregenz,Eingelegte Gurken,Brand C,9,5.27,47.43,Cash,M_7798
1943,CASH_796,2024-08-24 06:16:19,Linz,Eingelegte Melanzani,Brand C,7,6.38,44.66,Cash,
1944,CASH_550,2024-07-20 06:14:23,Villach,Eingelegte Melanzani,Brand D,1,2.98,2.98,Credit Card,M_5939
1945,CASH_523,2024-08-29 13:11:43,Graz,Eingelegte Gurken,Brand B,7,3.82,26.74,Credit Card,M_9001
1946,CASH_800,2024-09-02 11:39:17,Linz,Eingelegte Oliven,Brand B,5,7.42,37.1,Cash,M_4117
1947,CASH_345,2024-08-02 00:48:50,Bregenz,Eingelegte Gurken,Brand D,7,3.53,24.71,Mobile Payment,M_1369
1948,CASH_711,2024-08-29 11:05:19,Bregenz,Eingelegte Gurken,Brand B,5,,,Mobile Payment,M_4402
1949,CASH_133,2024-09-18 18:03:50,Wien,Eingelegte Oliven,Brand C,1,4.35,4.35,Mobile Payment,M_3457
1950,CASH_919,2024-08-03 10:15:33,Klagenfurt,Eingelegte Oliven,Brand D,6,9.58,57.48,Cash,M_3132
1951,CASH_787,2024-07-05 20:43:58,Wien,Eingelegte Melanzani,Brand C,8,,,Credit Card,
1952,CASH_531,2024-09-13 21:23:52,Salzburg,Eingelegte Melanzani,Brand D,6,1.78,10.68,Credit Card,M_6214
1953,CASH_178,2024-08-27 08:25:27,Linz,Eingelegte Oliven,Brand C,8,9.31,74.48,Debit Card,M_1000
1954,CASH_766,2024-09-13 13:25:42,Villach,Eingelegte Oliven,Brand B,10,,,Mobile Payment,M_7043
1955,CASH_757,2024-09-14 11:01:33,St. Pölten,Eingelegte Melanzani,Brand C,3,7.22,21.66,Credit Card,M_4046
1956,CASH_592,2024-07-03 10:17:53,Innsbruck,Eingelegte Oliven,Brand D,3,1.6,4.8,Credit Card,M_4543
1957,CASH_414,2024-08-18 01:19:31,Bregenz,Eingelegte Melanzani,Brand B,9,1.81,16.29,Debit Card,M_9197
1958,CASH_102,2024-08-08 09:52:08,Innsbruck,Eingelegte Gurken,Brand C,5,9.37,46.85,Cash,M_4701
1959,CASH_865,,Villach,Eingelegte Gurken,Brand C,8,1.86,14.88,Credit Card,M_7004
1960,CASH_482,2024-07-02 04:22:32,Innsbruck,Eingelegte Gurken,Brand D,6,1.71,10.26,Cash,M_9638
1961,CASH_663,2024-07-22 22:07:31,St. Pölten,Eingelegte Gurken,Brand C,10,1.52,15.2,Mobile Payment,M_2244
1962,CASH_927,2024-09-09 12:21:23,Eisenstadt,Eingelegte Melanzani,Brand D,8,6.59,52.72,Cash,M_2590
1963,CASH_833,2024-09-12 02:35:57,Wien,Eingelegte Oliven,Brand A,4,1.59,6.36,Mobile Payment,M_4097
1964,CASH_205,2024-07-23 09:58:10,St. Pölten,Eingelegte Gurken,Brand D,4,8.62,34.48,Credit Card,
1965,CASH_402,2024-07-25 09:05:05,Villach,Eingelegte Melanzani,Brand B,4,,,Mobile Payment,M_1884
1966,CASH_414,2024-07-05 06:03:51,Linz,Eingelegte Melanzani,Brand D,8,7.05,56.4,Credit Card,M_7672
1967,CASH_516,2024-09-23 10:20:29,Villach,Eingelegte Melanzani,Brand C,6,3.73,22.38,Cash,M_2610
1968,CASH_156,2024-09-15 08:21:09,Villach,Eingelegte Gurken,Brand A,10,8.23,82.3,Credit Card,M_2714
1969,CASH_195,2024-09-21 12:44:39,Wien,Eingelegte Melanzani,Brand B,3,2.21,6.63,Credit Card,M_3316
1970,CASH_748,2024-07-17 04:43:05,Bregenz,Eingelegte Gurken,Brand D,3,4.43,13.29,Debit Card,M_1499
1971,CASH_825,2024-09-02 18:51:59,Salzburg,Eingelegte Oliven,Brand A,1,3.07,3.07,Mobile Payment,M_3173
1972,CASH_131,2024-09-29 06:10:09,Wien,Eingelegte Oliven,Brand D,5,6.54,32.7,Cash,
1973,CASH_190,2024-07-16 04:39:22,Linz,Eingelegte Gurken,Brand B,1,9.96,9.96,Credit Card,M_3415
1974,CASH_144,2024-08-21 00:51:24,Linz,Eingelegte Oliven,Brand A,3,8.49,25.47,Mobile Payment,
1975,CASH_508,2024-08-31 08:28:51,St. Pölten,Eingelegte Gurken,Brand A,10,,,Credit Card,M_9274
1976,CASH_196,2024-09-27 08:13:02,Villach,Eingelegte Gurken,Brand C,7,2.99,20.93,Debit Card,M_9363
1977,,2024-08-14 13:44:58,St. Pölten,Eingelegte Melanzani,Brand A,4,9.63,38.52,Debit Card,M_3261
1978,CASH_988,2024-07-12 03:51:46,Innsbruck,Eingelegte Oliven,Brand D,1,5.34,5.34,Mobile Payment,M_8327
1979,CASH_621,2024-09-12 19:00:13,Wien,Eingelegte Melanzani,Brand C,2,7.57,15.14,Mobile Payment,M_3760
1980,CASH_871,2024-08-09 02:37:45,Salzburg,Eingelegte Gurken,Brand D,10,9.61,96.1,Cash,M_3099
1981,CASH_320,2024-07-12 23:26:30,Wien,Eingelegte Oliven,Brand C,4,7.57,30.28,Debit Card,
1982,CASH_641,2024-09-05 12:52:40,Villach,Eingelegte Gurken,Brand D,3,2.5,7.5,Cash,M_3602
1983,CASH_213,2024-09-07 00:48:48,Eisenstadt,Eingelegte Melanzani,Brand B,4,1.38,5.52,Mobile Payment,M_5882
1984,CASH_614,2024-09-01 13:40:31,Wien,Eingelegte Oliven,Brand D,5,5.96,29.8,Debit Card,M_5599
1985,CASH_336,2024-08-30 10:09:05,Klagenfurt,Eingelegte Oliven,Brand B,2,3.9,7.8,Mobile Payment,M_6402
1986,CASH_381,2024-09-03 22:39:31,Eisenstadt,Eingelegte Oliven,Brand D,5,,,Credit Card,M_5769
1987,CASH_878,2024-07-21 13:28:20,Salzburg,Eingelegte Oliven,Brand A,10,4.82,48.2,Mobile Payment,
1988,CASH_897,2024-08-10 02:49:22,Villach,Eingelegte Gurken,Brand A,10,5.76,57.6,Debit Card,
1989,CASH_854,2024-07-07 18:13:22,Eisenstadt,Eingelegte Melanzani,Brand A,2,2.73,5.46,Credit Card,
1990,CASH_387,2024-09-22 20:09:11,Graz,Eingelegte Melanzani,Brand C,9,2.93,26.37,Cash,M_7720
1991,,2024-09-05 08:27:41,Wien,Eingelegte Melanzani,Brand A,5,,,Cash,
1992,,2024-08-12 07:28:47,Klagenfurt,Eingelegte Oliven,Brand D,7,5.37,37.59,Mobile Payment,M_5465
1993,,2024-08-01 18:09:57,Wien,Eingelegte Oliven,Brand D,8,9.38,75.04,Debit Card,M_3257
1994,CASH_813,2024-08-12 23:13:25,Linz,Eingelegte Oliven,Brand A,2,2.38,4.76,Mobile Payment,M_3515
1995,CASH_465,2024-07-06 05:05:56,Klagenfurt,Eingelegte Oliven,Brand B,9,1.18,10.62,Debit Card,M_6243
1996,CASH_366,2024-07-21 12:11:26,Innsbruck,Eingelegte Oliven,Brand C,7,5.61,39.27,Mobile Payment,M_1041
1997,CASH_184,2024-07-03 15:53:21,St. Pölten,Eingelegte Oliven,Brand A,10,5.1,51.0,Mobile Payment,M_3509
1998,CASH_718,2024-08-08 03:50:19,Graz,Eingelegte Gurken,Brand B,2,3.48,6.96,Cash,M_5006
1999,CASH_550,2024-09-23 18:30:17,Bregenz,Eingelegte Gurken,Brand C,7,6.24,43.68,Credit Card,M_6925
2000,CASH_315,2024-08-03 20:50:45,Linz,Eingelegte Melanzani,Brand D,9,5.43,48.87,Mobile Payment,M_3862
2001,CASH_979,2024-09-13 08:49:39,Wien,Eingelegte Gurken,Brand D,4,2.01,8.04,Cash,M_8599
2002,CASH_441,,Linz,Eingelegte Gurken,Brand D,4,6.53,26.12,Mobile Payment,
2003,CASH_236,2024-08-03 22:34:30,Graz,Eingelegte Gurken,Brand C,8,4.03,32.24,Mobile Payment,
2004,CASH_502,2024-09-20 15:19:06,Eisenstadt,Eingelegte Gurken,Brand C,8,6.99,55.92,Cash,
2005,CASH_954,,St. Pölten,Eingelegte Gurken,Brand D,10,5.39,53.9,Credit Card,M_7593
2006,CASH_220,,Innsbruck,Eingelegte Gurken,Brand B,4,7.62,30.48,Mobile Payment,M_5924
2007,CASH_833,2024-08-21 18:28:40,Salzburg,Eingelegte Gurken,Brand D,10,8.28,82.8,Cash,M_3039
2008,CASH_829,2024-09-12 10:02:33,Innsbruck,Eingelegte Gurken,Brand C,6,4.62,27.72,Credit Card,M_4128
2009,CASH_730,2024-07-03 02:29:22,Wien,Eingelegte Oliven,Brand A,2,1.32,2.64,Debit Card,M_5418
2010,CASH_641,2024-08-25 22:38:11,Klagenfurt,Eingelegte Gurken,Brand A,7,2.4,16.8,Mobile Payment,M_4872
2011,CASH_793,,Innsbruck,Eingelegte Gurken,Brand B,7,3.16,22.12,Mobile Payment,M_7676
2012,,2024-07-17 04:34:34,Linz,Eingelegte Melanzani,Brand B,4,8.38,33.52,Cash,M_2219
2013,CASH_750,2024-08-29 09:10:31,Linz,Eingelegte Oliven,Brand B,7,7.05,49.35,Cash,M_7783
2014,CASH_122,2024-07-09 22:17:33,Innsbruck,Eingelegte Oliven,Brand A,1,7.06,7.06,Cash,M_8159
2015,CASH_625,2024-07-20 12:52:01,Graz,Eingelegte Gurken,Brand B,7,7.57,52.99,Mobile Payment,M_2119
2016,CASH_206,2024-09-05 12:27:37,Salzburg,Eingelegte Melanzani,Brand B,4,2.5,10.0,Mobile Payment,M_3726
2017,CASH_699,2024-08-18 02:59:06,Bregenz,Eingelegte Oliven,Brand B,6,8.79,52.74,Debit Card,M_6217
2018,CASH_481,2024-09-19 08:24:58,Innsbruck,Eingelegte Melanzani,Brand C,6,9.32,55.92,Credit Card,M_9721
2019,CASH_491,2024-09-28 10:05:13,Bregenz,Eingelegte Melanzani,Brand A,6,2.85,17.1,Credit Card,M_4545
2020,CASH_202,,Eisenstadt,Eingelegte Gurken,Brand D,2,7.04,14.08,Cash,
2021,CASH_373,,Wien,Eingelegte Melanzani,Brand A,3,5.88,17.64,Debit Card,
2022,CASH_594,2024-08-20 09:29:58,Wien,Eingelegte Oliven,Brand A,7,5.35,37.45,Credit Card,M_4886
2023,CASH_531,2024-09-16 11:00:30,Bregenz,Eingelegte Oliven,Brand A,7,1.84,12.88,Cash,
2024,CASH_406,2024-08-20 17:03:42,Salzburg,Eingelegte Oliven,Brand D,10,3.04,30.4,Cash,M_5872
2025,CASH_405,2024-08-02 19:27:29,Salzburg,Eingelegte Oliven,Brand A,7,,,Cash,M_1334
2026,CASH_826,2024-09-11 01:36:46,Bregenz,Eingelegte Oliven,Brand A,4,4.03,16.12,Credit Card,M_8383
2027,CASH_672,2024-07-09 23:55:23,St. Pölten,Eingelegte Melanzani,Brand B,7,2.28,15.96,Debit Card,M_1176
2028,CASH_354,2024-08-12 07:04:38,Villach,Eingelegte Oliven,Brand B,6,4.61,27.66,Credit Card,
2029,CASH_566,2024-07-04 17:45:32,Klagenfurt,Eingelegte Gurken,Brand A,3,9.35,28.05,Cash,
2030,CASH_959,2024-09-03 09:12:43,St. Pölten,Eingelegte Oliven,Brand A,1,5.04,5.04,Mobile Payment,M_8864
2031,CASH_806,2024-08-18 18:13:49,Klagenfurt,Eingelegte Melanzani,Brand A,3,3.74,11.22,Credit Card,
2032,CASH_750,,St. Pölten,Eingelegte Oliven,Brand D,10,9.39,93.9,Mobile Payment,M_8434
2033,CASH_296,2024-07-11 15:44:01,Wien,Eingelegte Gurken,Brand D,9,1.51,13.59,Mobile Payment,
2034,CASH_501,2024-08-18 00:21:05,Linz,Eingelegte Oliven,Brand B,9,2.88,25.92,Debit Card,M_5241
2035,CASH_783,2024-08-21 14:29:55,Villach,Eingelegte Melanzani,Brand A,7,3.79,26.53,Debit Card,M_4820
2036,CASH_331,2024-08-30 07:02:14,Graz,Eingelegte Gurken,Brand D,8,7.79,62.32,Debit Card,M_5325
2037,CASH_646,2024-07-01 09:34:17,Wien,Eingelegte Oliven,Brand C,8,2.95,23.6,Credit Card,M_6643
2038,CASH_565,2024-08-07 05:30:03,St. Pölten,Eingelegte Oliven,Brand C,10,3.69,36.9,Debit Card,M_2922
2039,CASH_560,2024-09-12 15:25:19,Klagenfurt,Eingelegte Gurken,Brand C,7,2.35,16.45,Debit Card,
2040,,2024-08-07 16:21:17,Wien,Eingelegte Melanzani,Brand A,10,9.61,96.1,Debit Card,M_6715
2041,CASH_846,,St. Pölten,Eingelegte Melanzani,Brand D,2,2.19,4.38,Debit Card,M_8804
2042,CASH_549,2024-08-26 14:56:29,St. Pölten,Eingelegte Gurken,Brand D,1,2.85,2.85,Debit Card,
2043,CASH_554,2024-07-24 23:51:48,Salzburg,Eingelegte Oliven,Brand A,1,7.83,7.83,Mobile Payment,
2044,CASH_516,2024-07-24 21:50:02,Eisenstadt,Eingelegte Oliven,Brand B,5,3.09,15.45,Cash,
